7 280800 280969 281000
11 281000 281004 282000
12 281000 281011 282000
3 281000 281015 281200
4 281000 281022 281200
5 281000 281030 281200
1 281000 281074 281100
2 281000 281078 281100
6 281000 281084 281100
1 281100 281135 281200
2 281100 281139 281200
6 281100 281145 281200
7 281000 281152 281200
13 281200 281207 281600
3 281200 281211 281400
4 281200 281218 281400
5 281200 281226 281400
1 281200 281265 281300
2 281200 281269 281300
6 281200 281275 281300
1 281300 281336 281400
2 281300 281340 281400
6 281300 281346 281400
7 281200 281353 281400
3 281400 281404 281600
4 281400 281411 281600
5 281400 281419 281600
1 281400 281456 281500
2 281400 281460 281500
6 281400 281466 281500
1 281500 281535 281600
2 281500 281539 281600
6 281500 281545 281600
7 281400 281552 281600
13 281600 281607 282000
3 281600 281611 281800
4 281600 281618 281800
5 281600 281626 281800
1 281600 281664 281700
2 281600 281668 281700
6 281600 281674 281700
1 281700 281735 281800
2 281700 281739 281800
6 281700 281745 281800
7 281600 281752 281800
3 281800 281804 282000
4 281800 281811 282000
5 281800 281819 282000
1 281800 281856 281900
2 281800 281860 281900
6 281800 281866 281900
9 281000 281932 282000
1 281900 281946 282000
2 281900 281950 282000
6 281900 281956 282000
10 281000 281961 282000
7 281800 281968 282000
11 282000 282004 283000
12 282000 282011 283000
13 282000 282018 282400
3 282000 282022 282200
4 282000 282029 282200
5 282000 282037 282200
1 282000 282082 282100
2 282000 282086 282100
6 282000 282092 282100
1 282100 282135 282200
2 282100 282139 282200
6 282100 282145 282200
7 282000 282152 282200
3 282200 282204 282400
4 282200 282211 282400
5 282200 282219 282400
1 282200 282256 282300
2 282200 282260 282300
6 282200 282267 282300
1 282300 282335 282400
2 282300 282339 282400
6 282300 282345 282400
7 282200 282352 282400
13 282400 282407 282800
3 282400 282411 282600
4 282400 282418 282600
5 282400 282426 282600
1 282400 282464 282500
2 282400 282468 282500
6 282400 282474 282500
1 282500 282535 282600
2 282500 282539 282600
6 282500 282545 282600
7 282400 282552 282600
3 282600 282604 282800
4 282600 282611 282800
5 282600 282619 282800
1 282600 282656 282700
2 282600 282660 282700
6 282600 282666 282700
1 282700 282735 282800
2 282700 282739 282800
6 282700 282745 282800
7 282600 282752 282800
13 282800 282807 283200
3 282800 282811 283000
4 282800 282818 283000
5 282800 282826 283000
1 282800 282863 282900
2 282800 282867 282900
6 282800 282873 282900
9 282000 282932 283000
1 282900 282946 283000
2 282900 282950 283000
6 282900 282957 283000
10 282000 282962 283000
7 282800 282969 283000
11 283000 283004 284000
12 283000 283011 284000
3 283000 283015 283200
4 283000 283022 283200
5 283000 283030 283200
1 283000 283074 283100
2 283000 283078 283100
6 283000 283084 283100
1 283100 283135 283200
2 283100 283139 283200
6 283100 283145 283200
7 283000 283153 283200
13 283200 283207 283600
3 283200 283211 283400
4 283200 283218 283400
5 283200 283226 283400
1 283200 283264 283300
2 283200 283268 283300
6 283200 283274 283300
1 283300 283337 283400
2 283300 283341 283400
6 283300 283347 283400
7 283200 283354 283400
3 283400 283404 283600
4 283400 283411 283600
5 283400 283419 283600
1 283400 283456 283500
2 283400 283460 283500
6 283400 283466 283500
1 283500 283535 283600
2 283500 283540 283600
6 283500 283546 283600
7 283400 283553 283600
13 283600 283607 284000
3 283600 283611 283800
4 283600 283618 283800
5 283600 283628 283800
1 283600 283668 283700
2 283600 283673 283700
6 283600 283679 283700
1 283700 283735 283800
2 283700 283739 283800
6 283700 283745 283800
7 283600 283752 283800
3 283800 283804 284000
4 283800 283811 284000
5 283800 283819 284000
1 283800 283857 283900
2 283800 283862 283900
6 283800 283868 283900
9 283000 283933 284000
1 283900 283947 284000
2 283900 283951 284000
6 283900 283957 284000
10 283000 283962 284000
7 283800 283969 284000
11 284000 284004 285000
12 284000 284011 285000
13 284000 284018 284400
3 284000 284023 284200
4 284000 284030 284200
5 284000 284038 284200
1 284000 284082 284100
2 284000 284086 284100
6 284000 284092 284100
1 284100 284135 284200
2 284100 284139 284200
6 284100 284145 284200
7 284000 284152 284200
3 284200 284205 284400
4 284200 284213 284400
5 284200 284221 284400
1 284200 284258 284300
2 284200 284262 284300
6 284200 284268 284300
1 284300 284336 284400
2 284300 284340 284400
6 284300 284346 284400
7 284200 284353 284400
13 284400 284407 284800
3 284400 284411 284600
4 284400 284418 284600
5 284400 284426 284600
1 284400 284464 284500
2 284400 284468 284500
6 284400 284474 284500
1 284500 284535 284600
2 284500 284539 284600
6 284500 284545 284600
7 284400 284552 284600
3 284600 284604 284800
4 284600 284612 284800
5 284600 284620 284800
1 284600 284658 284700
2 284600 284662 284700
6 284600 284668 284700
1 284700 284735 284800
2 284700 284739 284800
6 284700 284745 284800
7 284600 284752 284800
13 284800 284807 285200
3 284800 284811 285000
4 284800 284818 285000
5 284800 284826 285000
1 284800 284863 284900
2 284800 284867 284900
6 284800 284873 284900
9 284000 284933 285000
1 284900 284948 285000
2 284900 284952 285000
6 284900 284958 285000
10 284000 284963 285000
7 284800 284970 285000
11 285000 285004 286000
12 285000 285011 286000
3 285000 285015 285200
4 285000 285022 285200
5 285000 285030 285200
1 285000 285076 285100
2 285000 285080 285100
6 285000 285086 285100
1 285100 285136 285200
2 285100 285140 285200
6 285100 285146 285200
7 285000 285153 285200
13 285200 285207 285600
3 285200 285211 285400
4 285200 285218 285400
5 285200 285226 285400
1 285200 285263 285300
2 285200 285267 285300
6 285200 285274 285300
1 285300 285336 285400
2 285300 285340 285400
6 285300 285346 285400
7 285200 285353 285400
3 285400 285404 285600
4 285400 285411 285600
5 285400 285419 285600
1 285400 285456 285500
2 285400 285460 285500
6 285400 285466 285500
1 285500 285535 285600
2 285500 285539 285600
6 285500 285546 285600
7 285400 285553 285600
13 285600 285608 286000
3 285600 285612 285800
4 285600 285619 285800
5 285600 285627 285800
1 285600 285664 285700
2 285600 285668 285700
6 285600 285675 285700
1 285700 285735 285800
2 285700 285739 285800
6 285700 285745 285800
7 285600 285752 285800
3 285800 285804 286000
4 285800 285811 286000
5 285800 285819 286000
1 285800 285856 285900
2 285800 285860 285900
6 285800 285866 285900
9 285000 285932 286000
1 285900 285947 286000
2 285900 285951 286000
6 285900 285957 286000
10 285000 285962 286000
7 285800 285969 286000
11 286000 286004 287000
12 286000 286011 287000
13 286000 286018 286400
3 286000 286022 286200
4 286000 286029 286200
5 286000 286037 286200
1 286000 286081 286100
2 286000 286085 286100
6 286000 286091 286100
1 286100 286136 286200
2 286100 286140 286200
6 286100 286146 286200
7 286000 286153 286200
3 286200 286204 286400
4 286200 286211 286400
5 286200 286219 286400
1 286200 286257 286300
2 286200 286261 286300
6 286200 286267 286300
1 286300 286337 286400
2 286300 286341 286400
6 286300 286347 286400
7 286200 286354 286400
13 286400 286408 286800
3 286400 286412 286600
4 286400 286419 286600
5 286400 286427 286600
1 286400 286464 286500
2 286400 286468 286500
6 286400 286474 286500
1 286500 286535 286600
2 286500 286539 286600
6 286500 286545 286600
7 286400 286552 286600
3 286600 286604 286800
4 286600 286611 286800
5 286600 286619 286800
1 286600 286656 286700
2 286600 286660 286700
6 286600 286666 286700
1 286700 286735 286800
2 286700 286739 286800
6 286700 286745 286800
7 286600 286752 286800
13 286800 286807 287200
3 286800 286811 287000
4 286800 286818 287000
5 286800 286826 287000
1 286800 286864 286900
2 286800 286868 286900
6 286800 286874 286900
9 286000 286932 287000
1 286900 286947 287000
2 286900 286951 287000
6 286900 286957 287000
10 286000 286962 287000
7 286800 286969 287000
11 287000 287004 288000
12 287000 287011 288000
3 287000 287015 287200
4 287000 287022 287200
5 287000 287030 287200
1 287000 287076 287100
2 287000 287080 287100
6 287000 287086 287100
1 287100 287135 287200
2 287100 287139 287200
6 287100 287145 287200
7 287000 287152 287200
13 287200 287207 287600
3 287200 287211 287400
4 287200 287218 287400
5 287200 287226 287400
1 287200 287264 287300
2 287200 287268 287300
6 287200 287274 287300
1 287300 287335 287400
2 287300 287339 287400
6 287300 287345 287400
7 287200 287352 287400
3 287400 287405 287600
4 287400 287412 287600
5 287400 287420 287600
1 287400 287457 287500
2 287400 287461 287500
6 287400 287467 287500
1 287500 287536 287600
2 287500 287540 287600
6 287500 287546 287600
7 287400 287553 287600
13 287600 287607 288000
3 287600 287611 287800
4 287600 287618 287800
5 287600 287626 287800
1 287600 287672 287700
2 287600 287676 287700
6 287600 287685 287700
1 287700 287738 287800
2 287700 287742 287800
6 287700 287749 287800
7 287600 287757 287800
3 287800 287804 288000
4 287800 287811 288000
5 287800 287819 288000
1 287800 287856 287900
2 287800 287860 287900
6 287800 287866 287900
9 287000 287932 288000
1 287900 287947 288000
2 287900 287951 288000
6 287900 287958 288000
10 287000 287963 288000
7 287800 287971 288000
11 288000 288004 289000
12 288000 288011 289000
13 288000 288018 288400
3 288000 288022 288200
4 288000 288029 288200
5 288000 288037 288200
1 288000 288082 288100
2 288000 288086 288100
6 288000 288092 288100
1 288100 288136 288200
2 288100 288140 288200
6 288100 288146 288200
7 288000 288153 288200
3 288200 288204 288400
4 288200 288211 288400
5 288200 288219 288400
1 288200 288256 288300
2 288200 288260 288300
6 288200 288266 288300
1 288300 288335 288400
2 288300 288339 288400
6 288300 288345 288400
7 288200 288352 288400
13 288400 288407 288800
3 288400 288411 288600
4 288400 288418 288600
5 288400 288426 288600
1 288400 288464 288500
2 288400 288468 288500
6 288400 288475 288500
1 288500 288537 288600
2 288500 288541 288600
6 288500 288547 288600
7 288400 288554 288600
3 288600 288604 288800
4 288600 288611 288800
5 288600 288619 288800
1 288600 288656 288700
2 288600 288660 288700
6 288600 288666 288700
1 288700 288735 288800
2 288700 288739 288800
6 288700 288745 288800
7 288600 288752 288800
13 288800 288807 289200
3 288800 288811 289000
4 288800 288819 289000
5 288800 288827 289000
1 288800 288865 288900
2 288800 288869 288900
6 288800 288875 288900
9 288000 288932 289000
1 288900 288946 289000
2 288900 288950 289000
6 288900 288956 289000
10 288000 288961 289000
7 288800 288968 289000
11 289000 289004 290000
12 289000 289011 290000
3 289000 289016 289200
4 289000 289023 289200
5 289000 289031 289200
1 289000 289076 289100
2 289000 289080 289100
6 289000 289086 289100
1 289100 289136 289200
2 289100 289140 289200
6 289100 289146 289200
7 289000 289153 289200
13 289200 289207 289600
3 289200 289211 289400
4 289200 289218 289400
5 289200 289226 289400
1 289200 289265 289300
2 289200 289269 289300
6 289200 289275 289300
1 289300 289335 289400
2 289300 289339 289400
6 289300 289345 289400
7 289200 289352 289400
3 289400 289404 289600
4 289400 289411 289600
5 289400 289419 289600
1 289400 289456 289500
2 289400 289460 289500
6 289400 289466 289500
1 289500 289536 289600
2 289500 289540 289600
6 289500 289546 289600
7 289400 289553 289600
13 289600 289608 290000
3 289600 289612 289800
4 289600 289619 289800
5 289600 289627 289800
1 289600 289664 289700
2 289600 289669 289700
6 289600 289675 289700
1 289700 289735 289800
2 289700 289739 289800
6 289700 289745 289800
7 289600 289752 289800
3 289800 289804 290000
4 289800 289811 290000
5 289800 289819 290000
1 289800 289857 289900
2 289800 289861 289900
6 289800 289867 289900
9 289000 289932 290000
1 289900 289946 290000
2 289900 289950 290000
6 289900 289956 290000
10 289000 289961 290000
7 289800 289968 290000
11 290000 290004 291000
12 290000 290011 291000
13 290000 290018 290400
3 290000 290022 290200
4 290000 290029 290200
5 290000 290037 290200
1 290000 290081 290100
2 290000 290085 290100
6 290000 290091 290100
1 290100 290135 290200
2 290100 290139 290200
6 290100 290145 290200
7 290000 290152 290200
3 290200 290204 290400
4 290200 290211 290400
5 290200 290219 290400
1 290200 290256 290300
2 290200 290260 290300
6 290200 290266 290300
1 290300 290335 290400
2 290300 290339 290400
6 290300 290345 290400
7 290200 290352 290400
13 290400 290407 290800
3 290400 290411 290600
4 290400 290418 290600
5 290400 290426 290600
1 290400 290463 290500
2 290400 290468 290500
6 290400 290474 290500
1 290500 290535 290600
2 290500 290539 290600
6 290500 290545 290600
7 290400 290552 290600
3 290600 290604 290800
4 290600 290612 290800
5 290600 290620 290800
1 290600 290657 290700
2 290600 290661 290700
6 290600 290667 290700
1 290700 290735 290800
2 290700 290739 290800
6 290700 290745 290800
7 290600 290752 290800
13 290800 290807 291200
3 290800 290811 291000
4 290800 290818 291000
5 290800 290826 291000
1 290800 290863 290900
2 290800 290867 290900
6 290800 290874 290900
9 290000 290933 291000
1 290900 290947 291000
2 290900 290951 291000
6 290900 290957 291000
10 290000 290962 291000
7 290800 290969 291000
11 291000 291004 292000
12 291000 291011 292000
3 291000 291015 291200
4 291000 291022 291200
5 291000 291030 291200
1 291000 291075 291100
2 291000 291080 291100
6 291000 291086 291100
1 291100 291135 291200
2 291100 291139 291200
6 291100 291145 291200
7 291000 291152 291200
13 291200 291207 291600
3 291200 291211 291400
4 291200 291218 291400
5 291200 291226 291400
1 291200 291263 291300
2 291200 291267 291300
6 291200 291273 291300
1 291300 291336 291400
2 291300 291340 291400
6 291300 291346 291400
7 291200 291354 291400
3 291400 291404 291600
4 291400 291411 291600
5 291400 291419 291600
1 291400 291456 291500
2 291400 291460 291500
6 291400 291466 291500
1 291500 291535 291600
2 291500 291539 291600
6 291500 291545 291600
7 291400 291552 291600
13 291600 291608 292000
3 291600 291612 291800
4 291600 291619 291800
5 291600 291627 291800
1 291600 291664 291700
2 291600 291668 291700
6 291600 291674 291700
1 291700 291735 291800
2 291700 291739 291800
6 291700 291745 291800
7 291600 291752 291800
3 291800 291804 292000
4 291800 291811 292000
5 291800 291819 292000
1 291800 291856 291900
2 291800 291860 291900
6 291800 291866 291900
9 291000 291933 292000
1 291900 291947 292000
2 291900 291951 292000
6 291900 291957 292000
10 291000 291962 292000
7 291800 291969 292000
11 292000 292004 293000
12 292000 292011 293000
13 292000 292018 292400
3 292000 292022 292200
4 292000 292029 292200
5 292000 292037 292200
1 292000 292083 292100
2 292000 292087 292100
6 292000 292093 292100
1 292100 292135 292200
2 292100 292139 292200
6 292100 292145 292200
7 292000 292152 292200
3 292200 292204 292400
4 292200 292211 292400
5 292200 292219 292400
1 292200 292257 292300
2 292200 292261 292300
6 292200 292267 292300
1 292300 292335 292400
2 292300 292339 292400
6 292300 292345 292400
7 292200 292352 292400
13 292400 292407 292800
3 292400 292411 292600
4 292400 292418 292600
5 292400 292426 292600
1 292400 292466 292500
2 292400 292470 292500
6 292400 292476 292500
1 292500 292535 292600
2 292500 292539 292600
6 292500 292545 292600
7 292400 292553 292600
3 292600 292604 292800
4 292600 292611 292800
5 292600 292619 292800
1 292600 292656 292700
2 292600 292660 292700
6 292600 292666 292700
1 292700 292735 292800
2 292700 292739 292800
6 292700 292745 292800
7 292600 292752 292800
13 292800 292807 293200
3 292800 292811 293000
4 292800 292818 293000
5 292800 292827 293000
1 292800 292866 292900
2 292800 292870 292900
6 292800 292876 292900
9 292000 292932 293000
1 292900 292946 293000
2 292900 292950 293000
6 292900 292956 293000
10 292000 292961 293000
7 292800 292968 293000
11 293000 293004 294000
12 293000 293011 294000
3 293000 293015 293200
4 293000 293022 293200
5 293000 293030 293200
1 293000 293075 293100
2 293000 293080 293100
6 293000 293086 293100
1 293100 293135 293200
2 293100 293139 293200
6 293100 293145 293200
7 293000 293152 293200
13 293200 293207 293600
3 293200 293211 293400
4 293200 293218 293400
5 293200 293226 293400
1 293200 293263 293300
2 293200 293268 293300
6 293200 293274 293300
1 293300 293335 293400
2 293300 293339 293400
6 293300 293345 293400
7 293200 293352 293400
3 293400 293404 293600
4 293400 293411 293600
5 293400 293419 293600
1 293400 293459 293500
2 293400 293463 293500
6 293400 293469 293500
1 293500 293535 293600
2 293500 293539 293600
6 293500 293545 293600
7 293400 293552 293600
13 293600 293607 294000
3 293600 293611 293800
4 293600 293618 293800
5 293600 293626 293800
1 293600 293663 293700
2 293600 293667 293700
6 293600 293673 293700
1 293700 293735 293800
2 293700 293739 293800
6 293700 293745 293800
7 293600 293752 293800
3 293800 293804 294000
4 293800 293811 294000
5 293800 293819 294000
1 293800 293857 293900
2 293800 293861 293900
6 293800 293867 293900
9 293000 293932 294000
1 293900 293946 294000
2 293900 293950 294000
6 293900 293956 294000
10 293000 293961 294000
7 293800 293969 294000
11 294000 294004 295000
12 294000 294011 295000
13 294000 294018 294400
3 294000 294022 294200
4 294000 294029 294200
5 294000 294037 294200
1 294000 294081 294100
2 294000 294085 294100
6 294000 294091 294100
1 294100 294135 294200
2 294100 294140 294200
6 294100 294146 294200
7 294000 294153 294200
3 294200 294204 294400
4 294200 294211 294400
5 294200 294220 294400
1 294200 294257 294300
2 294200 294261 294300
6 294200 294267 294300
1 294300 294335 294400
2 294300 294339 294400
6 294300 294345 294400
7 294200 294353 294400
13 294400 294407 294800
3 294400 294411 294600
4 294400 294418 294600
5 294400 294426 294600
1 294400 294463 294500
2 294400 294467 294500
6 294400 294473 294500
1 294500 294535 294600
2 294500 294539 294600
6 294500 294545 294600
7 294400 294552 294600
3 294600 294604 294800
4 294600 294611 294800
5 294600 294620 294800
1 294600 294657 294700
2 294600 294661 294700
6 294600 294667 294700
1 294700 294735 294800
2 294700 294739 294800
6 294700 294746 294800
7 294600 294753 294800
13 294800 294807 295200
3 294800 294811 295000
4 294800 294818 295000
5 294800 294826 295000
1 294800 294863 294900
2 294800 294867 294900
6 294800 294874 294900
9 294000 294933 295000
1 294900 294948 295000
2 294900 294952 295000
6 294900 294958 295000
10 294000 294963 295000
7 294800 294970 295000
11 295000 295004 296000
12 295000 295011 296000
3 295000 295015 295200
4 295000 295022 295200
5 295000 295030 295200
1 295000 295076 295100
2 295000 295080 295100
6 295000 295086 295100
1 295100 295135 295200
2 295100 295139 295200
6 295100 295145 295200
7 295000 295153 295200
13 295200 295207 295600
3 295200 295211 295400
4 295200 295218 295400
5 295200 295226 295400
1 295200 295264 295300
2 295200 295268 295300
6 295200 295274 295300
1 295300 295335 295400
2 295300 295339 295400
6 295300 295345 295400
7 295200 295352 295400
3 295400 295404 295600
4 295400 295411 295600
5 295400 295419 295600
1 295400 295456 295500
2 295400 295460 295500
6 295400 295466 295500
1 295500 295535 295600
2 295500 295539 295600
6 295500 295545 295600
7 295400 295552 295600
13 295600 295607 296000
3 295600 295612 295800
4 295600 295621 295800
5 295600 295629 295800
1 295600 295666 295700
2 295600 295670 295700
6 295600 295676 295700
1 295700 295735 295800
2 295700 295739 295800
6 295700 295745 295800
7 295600 295753 295800
3 295800 295804 296000
4 295800 295811 296000
5 295800 295819 296000
1 295800 295857 295900
2 295800 295861 295900
6 295800 295867 295900
9 295000 295932 296000
1 295900 295946 296000
2 295900 295950 296000
6 295900 295956 296000
10 295000 295961 296000
7 295800 295968 296000
11 296000 296005 297000
12 296000 296012 297000
13 296000 296019 296400
3 296000 296023 296200
4 296000 296030 296200
5 296000 296038 296200
1 296000 296082 296100
2 296000 296086 296100
6 296000 296092 296100
1 296100 296135 296200
2 296100 296139 296200
6 296100 296145 296200
7 296000 296152 296200
3 296200 296204 296400
4 296200 296211 296400
5 296200 296219 296400
1 296200 296256 296300
2 296200 296260 296300
6 296200 296266 296300
1 296300 296336 296400
2 296300 296340 296400
6 296300 296346 296400
7 296200 296353 296400
13 296400 296407 296800
3 296400 296411 296600
4 296400 296418 296600
5 296400 296426 296600
1 296400 296463 296500
2 296400 296467 296500
6 296400 296473 296500
1 296500 296535 296600
2 296500 296539 296600
6 296500 296545 296600
7 296400 296552 296600
3 296600 296604 296800
4 296600 296611 296800
5 296600 296619 296800
1 296600 296656 296700
2 296600 296660 296700
6 296600 296666 296700
1 296700 296735 296800
2 296700 296739 296800
6 296700 296745 296800
7 296600 296752 296800
13 296800 296807 297200
3 296800 296811 297000
4 296800 296818 297000
5 296800 296826 297000
1 296800 296863 296900
2 296800 296867 296900
6 296800 296873 296900
9 296000 296932 297000
1 296900 296946 297000
2 296900 296950 297000
6 296900 296956 297000
10 296000 296961 297000
7 296800 296968 297000
11 297000 297004 298000
12 297000 297011 298000
3 297000 297015 297200
4 297000 297022 297200
5 297000 297031 297200
1 297000 297075 297100
2 297000 297079 297100
6 297000 297085 297100
1 297100 297135 297200
2 297100 297139 297200
6 297100 297145 297200
7 297000 297153 297200
13 297200 297207 297600
3 297200 297211 297400
4 297200 297218 297400
5 297200 297226 297400
1 297200 297263 297300
2 297200 297268 297300
6 297200 297274 297300
1 297300 297335 297400
2 297300 297339 297400
6 297300 297345 297400
7 297200 297352 297400
3 297400 297404 297600
4 297400 297411 297600
5 297400 297419 297600
1 297400 297457 297500
2 297400 297461 297500
6 297400 297467 297500
1 297500 297535 297600
2 297500 297539 297600
6 297500 297545 297600
7 297400 297552 297600
13 297600 297607 298000
3 297600 297611 297800
4 297600 297618 297800
5 297600 297626 297800
1 297600 297665 297700
2 297600 297669 297700
6 297600 297675 297700
1 297700 297735 297800
2 297700 297739 297800
6 297700 297745 297800
7 297600 297752 297800
3 297800 297804 298000
4 297800 297811 298000
5 297800 297819 298000
1 297800 297856 297900
2 297800 297860 297900
6 297800 297866 297900
9 297000 297932 298000
1 297900 297946 298000
2 297900 297950 298000
6 297900 297956 298000
10 297000 297961 298000
7 297800 297968 298000
11 298000 298005 299000
12 298000 298012 299000
13 298000 298019 298400
3 298000 298024 298200
4 298000 298031 298200
5 298000 298039 298200
1 298000 298084 298100
2 298000 298088 298100
6 298000 298094 298100
1 298100 298135 298200
2 298100 298139 298200
6 298100 298145 298200
7 298000 298152 298200
3 298200 298204 298400
4 298200 298211 298400
5 298200 298219 298400
1 298200 298257 298300
2 298200 298261 298300
6 298200 298267 298300
1 298300 298335 298400
2 298300 298339 298400
6 298300 298345 298400
7 298200 298352 298400
13 298400 298407 298800
3 298400 298411 298600
4 298400 298418 298600
5 298400 298426 298600
1 298400 298463 298500
2 298400 298467 298500
6 298400 298473 298500
1 298500 298535 298600
2 298500 298539 298600
6 298500 298545 298600
7 298400 298552 298600
3 298600 298604 298800
4 298600 298611 298800
5 298600 298619 298800
1 298600 298656 298700
2 298600 298660 298700
6 298600 298666 298700
1 298700 298735 298800
2 298700 298739 298800
6 298700 298745 298800
7 298600 298752 298800
13 298800 298807 299200
3 298800 298811 299000
4 298800 298818 299000
5 298800 298826 299000
1 298800 298864 298900
2 298800 298868 298900
6 298800 298874 298900
9 298000 298932 299000
1 298900 298946 299000
2 298900 298950 299000
6 298900 298956 299000
10 298000 298961 299000
7 298800 298968 299000
11 299000 299004 300000
12 299000 299011 300000
3 299000 299015 299200
4 299000 299022 299200
5 299000 299030 299200
1 299000 299074 299100
2 299000 299078 299100
6 299000 299084 299100
1 299100 299135 299200
2 299100 299139 299200
6 299100 299145 299200
7 299000 299152 299200
13 299200 299207 299600
3 299200 299211 299400
4 299200 299218 299400
5 299200 299226 299400
1 299200 299263 299300
2 299200 299268 299300
6 299200 299274 299300
1 299300 299335 299400
2 299300 299339 299400
6 299300 299345 299400
7 299200 299352 299400
3 299400 299404 299600
4 299400 299411 299600
5 299400 299419 299600
1 299400 299458 299500
2 299400 299462 299500
6 299400 299468 299500
1 299500 299536 299600
2 299500 299540 299600
6 299500 299546 299600
7 299400 299553 299600
13 299600 299607 300000
3 299600 299611 299800
4 299600 299618 299800
5 299600 299626 299800
1 299600 299664 299700
2 299600 299668 299700
6 299600 299674 299700
1 299700 299736 299800
2 299700 299740 299800
6 299700 299746 299800
7 299600 299753 299800
3 299800 299804 300000
4 299800 299811 300000
5 299800 299819 300000
1 299800 299856 299900
2 299800 299860 299900
6 299800 299866 299900
9 299000 299932 300000
1 299900 299947 300000
2 299900 299951 300000
6 299900 299957 300000
10 299000 299962 300000
7 299800 299969 300000
11 300000 300004 301000
12 300000 300011 301000
13 300000 300018 300400
3 300000 300022 300200
4 300000 300029 300200
5 300000 300037 300200
1 300000 300081 300100
2 300000 300085 300100
6 300000 300091 300100
1 300100 300135 300200
2 300100 300139 300200
6 300100 300145 300200
7 300000 300152 300200
3 300200 300204 300400
4 300200 300211 300400
5 300200 300219 300400
1 300200 300256 300300
2 300200 300260 300300
6 300200 300266 300300
1 300300 300335 300400
2 300300 300339 300400
6 300300 300346 300400
7 300200 300354 300400
13 300400 300407 300800
3 300400 300411 300600
4 300400 300418 300600
5 300400 300426 300600
1 300400 300463 300500
2 300400 300467 300500
6 300400 300473 300500
1 300500 300535 300600
2 300500 300539 300600
6 300500 300545 300600
7 300400 300552 300600
3 300600 300604 300800
4 300600 300611 300800
5 300600 300619 300800
1 300600 300657 300700
2 300600 300661 300700
6 300600 300667 300700
1 300700 300735 300800
2 300700 300739 300800
6 300700 300745 300800
7 300600 300752 300800
13 300800 300807 301200
3 300800 300811 301000
4 300800 300818 301000
5 300800 300827 301000
1 300800 300864 300900
2 300800 300868 300900
6 300800 300874 300900
9 300000 300932 301000
1 300900 300947 301000
2 300900 300952 301000
6 300900 300958 301000
10 300000 300963 301000
7 300800 300970 301000
11 301000 301004 302000
12 301000 301011 302000
3 301000 301015 301200
4 301000 301022 301200
5 301000 301030 301200
1 301000 301074 301100
2 301000 301078 301100
6 301000 301084 301100
1 301100 301136 301200
2 301100 301140 301200
6 301100 301146 301200
7 301000 301153 301200
13 301200 301207 301600
3 301200 301211 301400
4 301200 301218 301400
5 301200 301226 301400
1 301200 301263 301300
2 301200 301267 301300
6 301200 301273 301300
1 301300 301335 301400
2 301300 301339 301400
6 301300 301345 301400
7 301200 301352 301400
3 301400 301404 301600
4 301400 301412 301600
5 301400 301420 301600
1 301400 301458 301500
2 301400 301462 301500
6 301400 301468 301500
1 301500 301535 301600
2 301500 301539 301600
6 301500 301545 301600
7 301400 301552 301600
13 301600 301608 302000
3 301600 301612 301800
4 301600 301619 301800
5 301600 301627 301800
1 301600 301665 301700
2 301600 301669 301700
6 301600 301675 301700
1 301700 301735 301800
2 301700 301739 301800
6 301700 301745 301800
7 301600 301753 301800
3 301800 301804 302000
4 301800 301811 302000
5 301800 301819 302000
1 301800 301856 301900
2 301800 301860 301900
6 301800 301866 301900
9 301000 301932 302000
1 301900 301947 302000
2 301900 301951 302000
6 301900 301958 302000
10 301000 301963 302000
7 301800 301970 302000
11 302000 302004 303000
12 302000 302011 303000
13 302000 302018 302400
3 302000 302022 302200
4 302000 302029 302200
5 302000 302037 302200
1 302000 302081 302100
2 302000 302085 302100
6 302000 302091 302100
1 302100 302135 302200
2 302100 302140 302200
6 302100 302146 302200
7 302000 302154 302200
3 302200 302204 302400
4 302200 302211 302400
5 302200 302219 302400
1 302200 302257 302300
2 302200 302261 302300
6 302200 302267 302300
1 302300 302335 302400
2 302300 302339 302400
6 302300 302345 302400
7 302200 302352 302400
13 302400 302407 302800
3 302400 302412 302600
4 302400 302419 302600
5 302400 302428 302600
1 302400 302465 302500
2 302400 302469 302500
6 302400 302475 302500
1 302500 302535 302600
2 302500 302539 302600
6 302500 302545 302600
7 302400 302552 302600
3 302600 302604 302800
4 302600 302611 302800
5 302600 302619 302800
1 302600 302657 302700
2 302600 302661 302700
6 302600 302667 302700
1 302700 302735 302800
2 302700 302739 302800
6 302700 302745 302800
7 302600 302752 302800
13 302800 302807 303200
3 302800 302811 303000
4 302800 302818 303000
5 302800 302826 303000
1 302800 302863 302900
2 302800 302867 302900
6 302800 302873 302900
9 302000 302932 303000
1 302900 302946 303000
2 302900 302950 303000
6 302900 302956 303000
10 302000 302962 303000
7 302800 302969 303000
11 303000 303004 304000
12 303000 303011 304000
3 303000 303015 303200
4 303000 303022 303200
5 303000 303030 303200
1 303000 303074 303100
2 303000 303078 303100
6 303000 303084 303100
1 303100 303135 303200
2 303100 303139 303200
6 303100 303145 303200
7 303000 303152 303200
13 303200 303207 303600
3 303200 303211 303400
4 303200 303218 303400
5 303200 303226 303400
1 303200 303263 303300
2 303200 303267 303300
6 303200 303273 303300
1 303300 303336 303400
2 303300 303340 303400
6 303300 303346 303400
7 303200 303353 303400
3 303400 303404 303600
4 303400 303411 303600
5 303400 303419 303600
1 303400 303458 303500
2 303400 303462 303500
